매물명,주소,지역,매물종류,거래유형,전용면적(㎡),네이버부동산 링크,네이버 매물 ID,naver_url,naver_article_id,provider_agency_name,agency_name,is_verified_listing,verified_date,platform,auto_collected,collected_at,first_seen_at,last_seen_at,source_search_url,collection_condition,extraction_status,extraction_error,매물 상태,매매가(만원),전세금(만원),보증금(만원),월세(만원),공급면적(㎡),공급면적(평),supply_area_m2,supply_area_pyeong,전용면적(평),exclusive_area_m2,exclusive_area_pyeong,대지면적(㎡),대지면적(평),land_area_m2,land_area_pyeong,건물면적(㎡),건물면적(평),building_area_m2,building_area_pyeong,raw_card_text,parsed_deal_type,parsed_price_text,parsed_deposit,parsed_monthly_rent,parsed_sale_price,parsed_jeonse_price,area_m2,area_pyeong,city,district,neighborhood,full_address,current_price,is_new,price_change_status,price_change_text,latitude,longitude,collect_mode,관리비(만원),방 개수,욕실 수,previous_price,price_changed_at,price_change_amount
복대동 1동,,복대동,토지,매매,228.8,https://fin.land.naver.com/articles/2631295739,2631295739,https://fin.land.naver.com/articles/2631295739,2631295739,10 해들일번지공인중개사사무소,10 해들일번지공인중개사사무소,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:16+09:00,2026-06-11T11:32:16+09:00,2026-06-11T11:32:16+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.21,228.8,69.21,228.8,69.21,228.8,69.21,0.0,0.0,0.0,0.0,"관심매물
복대동 1동
매매 6억 5,000
단독/다가구2001.07(25년차)대지228.8㎡ (연면적494.65)4/-층

""
연 수익률이 8 중반인 다가구, 도서관과, 초 중학교가 인접
""

집주인확인매물 2026.06.10
해들일번지공인중개사사무소
알터
매물 보러가기",매매,"6억 5,000",0.0,0.0,65000.0,0.0,228.8,69.21,청주시,흥덕구,복대동,청주시 흥덕구 복대동,65000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 단지내상가,,복대동,상가,월세,46.54,https://fin.land.naver.com/articles/2631399194,2631399194,https://fin.land.naver.com/articles/2631399194,2631399194,10 금호어울림공인중개사사무소 매경부동산,10 금호어울림공인중개사사무소 매경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:16+09:00,2026-06-11T11:32:16+09:00,2026-06-11T11:32:16+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,1000.0,90.0,0.0,0.0,0.0,0.0,14.08,46.54,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 단지내상가
월세 1,000/90
상가점포2009.04(18년차)계약46.54㎡ (전용33.47)1/2층

""
1,234세대 아파트단지 상가 ,세탁소,교습소 추천
""

소유자확인매물 2026.06.10
금호어울림공인중개사사무소
매경부동산
매물 보러가기",월세,"1,000/90",1000.0,90.0,0.0,0.0,46.54,14.08,청주시,흥덕구,복대동,청주시 흥덕구 복대동,90.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 단독,,복대동,기타,월세,29.9,https://fin.land.naver.com/articles/2631379576/out-link-bridge?cpId=toad,2631379576,https://fin.land.naver.com/articles/2631379576/out-link-bridge?cpId=toad,2631379576,10 차오름부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,10 차오름부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:16+09:00,2026-06-11T11:32:16+09:00,2026-06-11T11:32:16+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,1000.0,45.0,0.0,0.0,0.0,0.0,9.04,29.9,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
12
개
복대동 단독
월세 1,000/45변동
하락내역 보기
단독/다가구2023.02(4년차)전용29.9㎡4/4층

""
채광 굿, 수납 굿, 건조기 있는 신축 반투베이
""

확인매물 2026.06.10
차오름부동산공인중개사사무소
피터팬의 좋은방구하기
Npay 부동산에서 보기
매물 보러가기",월세,"1,000/45",1000.0,45.0,0.0,0.0,29.9,9.04,청주시,흥덕구,복대동,청주시 흥덕구 복대동,45.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
더샵청주센트럴 102동,,청주시,아파트,매매,0.0,https://fin.land.naver.com/articles/2631308535,2631308535,https://fin.land.naver.com/articles/2631308535,2631308535,,,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,56000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
3
개
더샵청주센트럴 102동
매매 5억 6,000
아파트111A㎡ (전용84A)저/25층남동향
집주인확인매물 2026.06.10
중개사 2곳에서 등록했어요
매물목록 펼치기",매매,"5억 6,000",0.0,0.0,56000.0,0.0,0.0,0,청주시,,,청주시,56000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
신영지웰시티1차(주상복합) 108동,,청주시,아파트,전세,162.0,https://fin.land.naver.com/articles/2631409537,2631409537,https://fin.land.naver.com/articles/2631409537,2631409537,10 지웰선우공인중개사사무소 매경부동산,10 지웰선우공인중개사사무소 매경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,49.01,162.0,49.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
신영지웰시티1차(주상복합) 108동
전세 8억 5,000
아파트162㎡ (전용124)고/45층북동향

""
로얄동 로얄층 시티몰 인접 접근성 편리한동
""

집주인확인매물 2026.06.10
지웰선우공인중개사사무소
매경부동산
매물 보러가기",전세,"8억 5,000",0.0,0.0,0.0,85000.0,162.0,49.01,청주시,,,청주시,85000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 단독,,복대동,기타,전세,29.75,https://fin.land.naver.com/articles/2631207974/out-link-bridge?cpId=toad,2631207974,https://fin.land.naver.com/articles/2631207974/out-link-bridge?cpId=toad,2631207974,10 차오름부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,10 차오름부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,9000.0,0.0,0.0,29.75,9.0,29.75,9.0,9.0,29.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
10
개
복대동 단독
전세 9,000
단독/다가구2023.02(4년차)공급29.75㎡ (전용26.44)2/4층

""
복대동 신축 풀옵션 반투베이 귀한 전세
""

확인매물 2026.06.10
차오름부동산공인중개사사무소
피터팬의 좋은방구하기
Npay 부동산에서 보기
매물 보러가기",전세,"9,000",0.0,0.0,0.0,9000.0,29.75,9.0,청주시,흥덕구,복대동,청주시 흥덕구 복대동,9000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
두산위브지웰시티2차(주상복합) 207동,,청주시,아파트,매매,0.0,https://fin.land.naver.com/articles/2631415717,2631415717,https://fin.land.naver.com/articles/2631415717,2631415717,10 지웰왕대박공인중개사사무소 매경부동산,10 지웰왕대박공인중개사사무소 매경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,96000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
두산위브지웰시티2차(주상복합) 207동
매매 9억 6,000
아파트113A㎡ (전용80A)저/45층남서향

""
로얄동 최신 인테리어 풀 1년됨
""

집주인확인매물 2026.06.10
지웰왕대박공인중개사사무소
매경부동산
매물 보러가기",매매,"9억 6,000",0.0,0.0,96000.0,0.0,0.0,0,청주시,,,청주시,96000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
신영지웰시티1차(주상복합) 103동,,청주시,아파트,매매,162.0,https://fin.land.naver.com/articles/2631395237,2631395237,https://fin.land.naver.com/articles/2631395237,2631395237,10 서울시티합동공인중개사사무소 매경부동산,10 서울시티합동공인중개사사무소 매경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,2026-06-11T11:32:17+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.01,162.0,49.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
신영지웰시티1차(주상복합) 103동
매매 13억 5,000
아파트162㎡ (전용124)고/42층서향

""
고층 전망최상 주인거주로 관리잘된 집 입주협의
""

집주인확인매물 2026.06.10
서울시티합동공인중개사사무소
매경부동산
매물 보러가기",매매,"13억 5,000",0.0,0.0,135000.0,0.0,162.0,49.01,청주시,,,청주시,135000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 복합상가,,복대동,상가,월세,69.52,https://fin.land.naver.com/articles/2628562324,2628562324,https://fin.land.naver.com/articles/2628562324,2628562324,27 스타공인중개사사무소 매경부동산,27 스타공인중개사사무소 매경부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:01+09:00,2026-06-11T12:09:01+09:00,2026-06-11T12:09:01+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,3000.0,200.0,0.0,0.0,0.0,0.0,21.03,69.52,21.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 복합상가
월세 3,000/200
상가점포2018.07(8년차)계약69.52㎡ (전용38.45)1/7층

""
지웰시티1차 접근성 좋은 위치, 양면 유리창, 각종 근생 추천
""

확인매물 2026.05.27
스타공인중개사사무소
매경부동산
매물 보러가기",월세,"3,000/200",3000.0,200.0,0.0,0.0,69.52,21.03,청주시,흥덕구,복대동,청주시 흥덕구 복대동,200.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 단독,,복대동,기타,월세,26.3,https://fin.land.naver.com/articles/2628612101/out-link-bridge?cpId=toad,2628612101,https://fin.land.naver.com/articles/2628612101/out-link-bridge?cpId=toad,2628612101,27 노른자부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,27 노른자부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:01+09:00,2026-06-11T12:09:01+09:00,2026-06-11T12:09:01+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,300.0,35.0,26.3,7.96,26.3,7.96,7.96,26.3,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
14
개
복대동 단독
월세 300/35
단독/다가구2001.05(26년차)공급26.3㎡ (전용24.3)3/3층

""
ALL리모델링애완동물가능전세반전세환영
""

확인매물 2026.05.27
노른자부동산공인중개사사무소
피터팬의 좋은방구하기
Npay 부동산에서 보기
매물 보러가기",월세,300/35,300.0,35.0,0.0,0.0,26.3,7.96,청주시,흥덕구,복대동,청주시 흥덕구 복대동,35.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,28.0,https://fin.land.naver.com/articles/2628094187,2628094187,https://fin.land.naver.com/articles/2628094187,2628094187,26 명장공인중개사사무소,26 명장공인중개사사무소,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,300.0,40.0,28.0,8.47,28.0,8.47,8.47,28.0,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 일반원룸
월세 300/40
원룸관리비 10만원공급28㎡ (전용28)

""
관포50만 풀옵션 남향 냉세T에인
""

확인매물 2026.05.26
명장공인중개사사무소
알터
매물 보러가기",월세,300/40,300.0,40.0,0.0,0.0,28.0,8.47,청주시,흥덕구,복대동,청주시 흥덕구 복대동,40.0,신규,변동 없음,변동 없음,0.0,0.0,0,10.0,,,0,0,0
복대동 상가주택,,복대동,토지,매매,245.4,https://fin.land.naver.com/articles/2628536142,2628536142,https://fin.land.naver.com/articles/2628536142,2628536142,27 e복덕방공인중개사사무소 부동산,27 e복덕방공인중개사사무소 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23,245.4,74.23,245.4,74.23,245.4,74.23,0.0,0.0,0.0,0.0,"관심매물
복대동 상가주택
매매 14억
상가주택2020.10(6년차)대지245.4㎡ (연면적444.8)4/-층

""
천변 승강기있는 신축급 상가주택
""

확인매물 2026.05.27
e복덕방공인중개사사무소
부동산써브
매물 보러가기",매매,14억,0.0,0.0,140000.0,0.0,245.4,74.23,청주시,흥덕구,복대동,청주시 흥덕구 복대동,140000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,26.4,https://fin.land.naver.com/articles/2628465269,2628465269,https://fin.land.naver.com/articles/2628465269,2628465269,26 명인공인중개사사무소 부동산,26 명인공인중개사사무소 부동산,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,100.0,27.0,0.0,0.0,0.0,0.0,7.99,26.4,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
10
개
복대동 일반원룸
월세 100/27
원룸관리비 10만원전용26.4㎡

""
충대생추천.깔끔한.베란다원룸
""

확인매물 2026.05.26
명인공인중개사사무소
부동산뱅크
매물 보러가기",월세,100/27,100.0,27.0,0.0,0.0,26.4,7.99,청주시,흥덕구,복대동,청주시 흥덕구 복대동,27.0,신규,변동 없음,변동 없음,0.0,0.0,0,10.0,,,0,0,0
복대동 상가주택,,복대동,토지,매매,558.4,https://fin.land.naver.com/articles/2628538577,2628538577,https://fin.land.naver.com/articles/2628538577,2628538577,27 e교차로공인중개사사무소 부동산,27 e교차로공인중개사사무소 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,2026-06-11T12:09:02+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.92,558.4,168.92,558.4,168.92,558.4,168.92,0.0,0.0,0.0,0.0,"관심매물
복대동 상가주택
매매 12억
상가주택2001.05(26년차)대지558.4㎡ (연면적989.74)4/-층

""
충북대학교 인근의 대지넓은 도로변 상가주택
""

확인매물 2026.05.27
e교차로공인중개사사무소
부동산뱅크
매물 보러가기",매매,12억,0.0,0.0,120000.0,0.0,558.4,168.92,청주시,흥덕구,복대동,청주시 흥덕구 복대동,120000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
